year	county	mode	nb_hh	avg_spending_annual_county	tax_rate	alpha	pop_density	rent	wage	min_dist0	presence_state0	tot_empl0	tot_size0	presence_county0
2001	18077	2	12448	4996.69	.06	-4.025974	88.42027	3.661239	14616.91765	97.32222	0	0	0	0
2002	18077	2	12571	4075.289	.06	-3.628185	88.3759	3.701449	15393.3888	97.32222	0	0	0	0
2002	18077	1	12571	4075.289	.06	-5.806842	88.3759	3.701449	15393.3888	97.32222	0	0	0	0
2002	18077	3	12571	4075.289	.06	-3.718335	88.3759	3.701449	15393.3888	97.32222	0	0	0	0
2003	18077	1	12773	3423.212	.06	-5.502981	88.12079	3.698185	15854.05248	97.32222	0	0	0	0
2003	18077	2	12773	3423.212	.06	-3.296219	88.12079	3.698185	15854.05248	97.32222	0	0	0	0
2003	18077	3	12773	3423.212	.06	-3.385744	88.12079	3.698185	15854.05248	97.32222	0	0	0	0
2004	18077	3	12829	4641.524	.06	-3.094563	88.14297	3.7981	16440.70516	97.32222	0	0	0	0
2004	18077	1	12829	4641.524	.06	-5.243783	88.14297	3.7981	16440.70516	97.32222	0	0	0	0
2004	18077	2	12829	4641.524	.06	-3.005769	88.14297	3.7981	16440.70516	97.32222	0	0	0	0
2005	18077	3	12958	5269.35	.06	-2.905114	88.72806	3.883513	16742.93902	97.32222	0	0	0	0
2005	18077	1	12958	5269.35	.06	-5.049612	88.72806	3.883513	16742.93902	97.32222	0	0	0	0
2005	18077	2	12958	5269.35	.06	-2.817435	88.72806	3.883513	16742.93902	97.32222	0	0	0	0
2006	18077	1	12315	5499.417	.06	-4.698884	89.52943	3.879346	17110.21527	43.30068	0	0	0	0
2006	18077	2	12315	5499.417	.06	-2.416594	89.52943	3.879346	17110.21527	43.30068	0	0	0	0
2006	18077	3	12315	5499.417	.06	-2.509459	89.52943	3.879346	17110.21527	43.30068	0	0	0	0
2007	18077	2	12502	5130.394	.06	-2.29914	89.12181	3.877319	17335.51104	43.30068	0	0	0	0
2007	18077	3	12502	5130.394	.06	-2.497861	89.12181	3.877319	17335.51104	43.30068	0	0	0	0
2007	18077	1	12502	5130.394	.06	-4.395482	89.12181	3.877319	17335.51104	43.30068	0	0	0	0
2008	18077	1	12595	5342.137	.0675	-4.13856	90.35854	4.028023	18676.43095	43.30068	0	0	0	0
2008	18077	3	12595	5342.137	.0675	-2.570165	90.35854	4.028023	18676.43095	43.30068	0	0	0	0
2008	18077	2	12595	5342.137	.0675	-2.298309	90.35854	4.028023	18676.43095	43.30068	0	0	0	0
2009	18077	2	12621	6124.309	.07	-2.081995	90.2809	4.10118	19175.53469	43.30068	1	0	0	0
2009	18077	1	12621	6124.309	.07	-3.83944	90.2809	4.10118	19175.53469	43.30068	1	0	0	0
2009	18077	3	12621	6124.309	.07	-2.306674	90.2809	4.10118	19175.53469	43.30068	1	0	0	0
2010	18077	2	12667	4482.683	.07	-1.944143	89.82336	3.846611	19088.07808	43.30068	1	0	0	0
2010	18077	3	12667	4482.683	.07	-2.170998	89.82336	3.846611	19088.07808	43.30068	1	0	0	0
2010	18077	1	12667	4482.683	.07	-3.393275	89.82336	3.846611	19088.07808	43.30068	1	0	0	0
2011	18077	3	12725	5421.941	.07	-2.274765	89.78732	3.861049	19262.49082	43.30068	1	0	0	0
2011	18077	2	12725	5421.941	.07	-1.773097	89.78732	3.861049	19262.49082	43.30068	1	0	0	0
2011	18077	1	12725	5421.941	.07	-3.06152	89.78732	3.861049	19262.49082	43.30068	1	0	0	0
2012	18077	2	12637	5699.312	.07	-1.533647	90.12284	3.912933	19037.08365	43.30068	1	0	0	0
2012	18077	3	12637	5699.312	.07	-2.176109	90.12284	3.912933	19037.08365	43.30068	1	0	0	0
2012	18077	1	12637	5699.312	.07	-2.72261	90.12284	3.912933	19037.08365	43.30068	1	0	0	0
2013	18077	3	12668	4709.229	.07	-1.760545	89.97865	3.993087	19541.55559	43.30068	1	0	0	0
2013	18077	2	12668	4709.229	.07	-1.300006	89.97865	3.993087	19541.55559	43.30068	1	0	0	0
2013	18077	1	12668	4709.229	.07	-2.283365	89.97865	3.993087	19541.55559	43.30068	1	0	0	0
2014	18077	3	12746	3793.793	.07	-1.683272	89.9731	4.074194	19969.07129	43.30068	1	0	0	0
2014	18077	2	12746	3793.793	.07	-1.252517	89.9731	4.074194	19969.07129	43.30068	1	0	0	0
2014	18077	1	12746	3793.793	.07	-2.059654	89.9731	4.074194	19969.07129	43.30068	1	0	0	0
2015	18077	3	12694	6426.905	.07	-1.420097	89.98974	4.133636	20478.10384	43.30068	1	0	0	0
2015	18077	1	12694	6426.905	.07	-1.636675	89.98974	4.133636	20478.10384	43.30068	1	0	0	0
2015	18077	2	12694	6426.905	.07	-1.007388	89.98974	4.133636	20478.10384	43.30068	1	0	0	0
2016	18077	3	12642	6668.6	.07	-1.292392	90.07015	4.170747	21436.6128	43.30068	1	0	0	0
2016	18077	1	12642	6668.6	.07	-1.431281	90.07015	4.170747	21436.6128	43.30068	1	0	0	0
2016	18077	2	12642	6668.6	.07	-1.050854	90.07015	4.170747	21436.6128	43.30068	1	0	0	0
2017	18077	2	12692	11277.83	.07	-.6152439	89.9934	4.225564	22387.76054	43.30068	1	0	0	0
2017	18077	3	12692	11277.83	.07	-.8570684	89.9934	4.225564	22387.76054	43.30068	1	0	0	0
2017	18077	1	12692	11277.83	.07	-.8236355	89.9934	4.225564	22387.76054	43.30068	1	0	0	0
2018	18077	2	12742	19072.88	.07	-.1896975	89.9167	4.35105	23381.11209	43.30068	1	0	0	0
2018	18077	3	12742	19072.88	.07	-.4317015	89.9167	4.35105	23381.11209	43.30068	1	0	0	0
2018	18077	1	12742	19072.88	.07	-.1799307	89.9167	4.35105	23381.11209	43.30068	1	0	0	0
1999	18079	1	10134	5833.264	.06	-7.326959	73.68156	3.517728	13879.34318	114.4241	0	0	0	0
1999	18079	2	10134	5833.264	.06	-5.314782	73.68156	3.517728	13879.34318	114.4241	0	0	0	0
1999	18079	3	10134	5833.264	.06	-5.396358	73.68156	3.517728	13879.34318	114.4241	0	0	0	0
2000	18079	2	10134	4901.443	.06	-4.517348	73.68156	3.623212	14299.66186	114.4241	0	0	0	0
2000	18079	3	10134	4901.443	.06	-4.601748	73.68156	3.623212	14299.66186	114.4241	0	0	0	0
2000	18079	1	10134	4901.443	.06	-6.608559	73.68156	3.623212	14299.66186	114.4241	0	0	0	0
2001	18079	2	10452	5006.078	.06	-4.317733	74.17282	3.545026	14520.77781	114.4241	0	0	0	0
2001	18079	1	10452	5006.078	.06	-6.522134	74.17282	3.545026	14520.77781	114.4241	0	0	0	0
2001	18079	3	10452	5006.078	.06	-4.405073	74.17282	3.545026	14520.77781	114.4241	0	0	0	0
2002	18079	2	10555	4199.168	.06	-3.905475	74.70126	3.588605	15428.85639	114.4241	0	0	0	0
2002	18079	1	10555	4199.168	.06	-6.142388	74.70126	3.588605	15428.85639	114.4241	0	0	0	0
2002	18079	3	10555	4199.168	.06	-3.995625	74.70126	3.588605	15428.85639	114.4241	0	0	0	0
2003	18079	1	10725	3432.892	.06	-5.840048	74.38526	3.590289	16020.40421	114.4241	0	0	0	0
2003	18079	2	10725	3432.892	.06	-3.583175	74.38526	3.590289	16020.40421	114.4241	0	0	0	0
2003	18079	3	10725	3432.892	.06	-3.6727	74.38526	3.590289	16020.40421	114.4241	0	0	0	0
2004	18079	2	10772	4489.957	.06	-3.287115	74.8898	3.683128	16510.8397	114.4241	0	0	0	0
2004	18079	3	10772	4489.957	.06	-3.375909	74.8898	3.683128	16510.8397	114.4241	0	0	0	0
2004	18079	1	10772	4489.957	.06	-5.575816	74.8898	3.683128	16510.8397	114.4241	0	0	0	0
2005	18079	1	10879	5324.318	.06	-5.381288	75.28812	3.765004	16786.0274	114.4241	0	0	0	0
2005	18079	2	10879	5324.318	.06	-3.096517	75.28812	3.765004	16786.0274	114.4241	0	0	0	0
2005	18079	3	10879	5324.318	.06	-3.184196	75.28812	3.765004	16786.0274	114.4241	0	0	0	0
2006	18079	2	10693	5676.185	.06	-2.74194	75.20315	3.725565	17059.51072	51.77266	0	0	0	0
2006	18079	1	10693	5676.185	.06	-5.066391	75.20315	3.725565	17059.51072	51.77266	0	0	0	0
2006	18079	3	10693	5676.185	.06	-2.834803	75.20315	3.725565	17059.51072	51.77266	0	0	0	0
2007	18079	1	11654	5040.863	.06	-4.744296	75.68645	3.688436	17536.39746	51.77266	0	0	0	0
2007	18079	2	11654	5040.863	.06	-2.610275	75.68645	3.688436	17536.39746	51.77266	0	0	0	0
2007	18079	3	11654	5040.863	.06	-2.808996	75.68645	3.688436	17536.39746	51.77266	0	0	0	0
2008	18079	3	11626	5325.9	.0675	-2.897971	75.62802	3.881828	18503.56887	51.77266	0	0	0	0
2008	18079	2	11626	5325.9	.0675	-2.626115	75.62802	3.881828	18503.56887	51.77266	0	0	0	0
2008	18079	1	11626	5325.9	.0675	-4.516426	75.62802	3.881828	18503.56887	51.77266	0	0	0	0
2009	18079	1	11659	6565.57	.07	-4.138028	75.80328	3.908538	18810.50465	51.77266	1	0	0	0
2009	18079	3	11659	6565.57	.07	-2.660095	75.80328	3.908538	18810.50465	51.77266	1	0	0	0
2009	18079	2	11659	6565.57	.07	-2.435417	75.80328	3.908538	18810.50465	51.77266	1	0	0	0
2010	18079	3	11007	4560.016	.07	-2.443174	75.60147	3.720666	19036.4567	51.77266	1	0	0	0
2010	18079	1	11007	4560.016	.07	-3.736906	75.60147	3.720666	19036.4567	51.77266	1	0	0	0
2010	18079	2	11007	4560.016	.07	-2.216319	75.60147	3.720666	19036.4567	51.77266	1	0	0	0
2011	18079	2	10936	5636.671	.07	-2.079886	75.52446	3.693651	19171.75383	51.77266	1	0	0	0
2011	18079	3	10936	5636.671	.07	-2.581555	75.52446	3.693651	19171.75383	51.77266	1	0	0	0
2011	18079	1	10936	5636.671	.07	-3.431304	75.52446	3.693651	19171.75383	51.77266	1	0	0	0
2012	18079	2	10705	5920.438	.07	-1.84371	75.34389	3.754786	18838.09032	51.77266	1	0	0	0
2012	18079	3	10705	5920.438	.07	-2.486172	75.34389	3.754786	18838.09032	51.77266	1	0	0	0
2012	18079	1	10705	5920.438	.07	-3.069319	75.34389	3.754786	18838.09032	51.77266	1	0	0	0
2013	18079	3	10632	4699.055	.07	-2.087798	75.21377	3.807469	19311.48132	51.77266	1	0	0	0
2013	18079	2	10632	4699.055	.07	-1.627259	75.21377	3.807469	19311.48132	51.77266	1	0	0	0
2013	18079	1	10632	4699.055	.07	-2.63697	75.21377	3.807469	19311.48132	51.77266	1	0	0	0
2014	18079	2	10585	3756.945	.07	-1.574668	74.94556	3.903092	19760.76033	51.77266	1	0	0	0
2014	18079	3	10585	3756.945	.07	-2.005422	74.94556	3.903092	19760.76033	51.77266	1	0	0	0
2014	18079	1	10585	3756.945	.07	-2.399421	74.94556	3.903092	19760.76033	51.77266	1	0	0	0
2015	18079	3	10607	6238.199	.07	-1.73305	74.65347	4.005328	20136.08914	51.77266	1	0	0	0
2015	18079	1	10607	6238.199	.07	-1.98817	74.65347	4.005328	20136.08914	51.77266	1	0	0	0
2015	18079	2	10607	6238.199	.07	-1.320341	74.65347	4.005328	20136.08914	51.77266	1	0	0	0
2016	18079	2	10519	6652.385	.07	-1.364233	74.41447	4.038506	20977.18617	51.77266	1	0	0	0
2016	18079	1	10519	6652.385	.07	-1.78394	74.41447	4.038506	20977.18617	51.77266	1	0	0	0
2016	18079	3	10519	6652.385	.07	-1.605771	74.41447	4.038506	20977.18617	51.77266	1	0	0	0
2017	18079	3	10404	11205.29	.07	-1.168572	74.22799	4.100679	21895.27598	51.77266	1	0	0	0
2017	18079	1	10404	11205.29	.07	-1.172129	74.22799	4.100679	21895.27598	51.77266	1	0	0	0
2017	18079	2	10404	11205.29	.07	-.9267479	74.22799	4.100679	21895.27598	51.77266	1	0	0	0
2018	18079	1	10290	18874.22	.07	-.5249344	74.04198	4.231843	22853.54256	51.77266	1	0	0	0
2018	18079	2	10290	18874.22	.07	-.4996302	74.04198	4.231843	22853.54256	51.77266	1	0	0	0
2018	18079	3	10290	18874.22	.07	-.7416341	74.04198	4.231843	22853.54256	51.77266	1	0	0	0
1999	18081	3	42434	7273.559	.06	-5.229956	361.2521	3.523571	13804.67321	155.768	0	0	0	0
1999	18081	1	42434	7273.559	.06	-7.047213	361.2521	3.523571	13804.67321	155.768	0	0	0	0
1999	18081	2	42434	7273.559	.06	-5.148381	361.2521	3.523571	13804.67321	155.768	0	0	0	0
2000	18081	1	42434	6001.186	.06	-6.328813	361.2521	3.636416	14319.46326	155.768	0	0	0	0
2000	18081	3	42434	6001.186	.06	-4.435346	361.2521	3.636416	14319.46326	155.768	0	0	0	0
2000	18081	2	42434	6001.186	.06	-4.350946	361.2521	3.636416	14319.46326	155.768	0	0	0	0
2001	18081	3	46274	6318.728	.06	-4.197828	367.7652	3.726316	14389.1811	155.768	0	0	0	0
2001	18081	1	46274	6318.728	.06	-6.184689	367.7652	3.726316	14389.1811	155.768	0	0	0	0
2001	18081	2	46274	6318.728	.06	-4.110488	367.7652	3.726316	14389.1811	155.768	0	0	0	0
2002	18081	3	46733	4533.638	.06	-3.795865	375.8918	3.827356	15081.55356	155.768	0	0	0	0
2002	18081	2	46733	4533.638	.06	-3.705714	375.8918	3.827356	15081.55356	155.768	0	0	0	0
2002	18081	1	46733	4533.638	.06	-5.796226	375.8918	3.827356	15081.55356	155.768	0	0	0	0
2003	18081	2	47481	4288.717	.06	-3.386028	381.3688	3.871688	16224.29851	155.768	0	0	0	0
2003	18081	1	47481	4288.717	.06	-5.500039	381.3688	3.871688	16224.29851	155.768	0	0	0	0
2003	18081	3	47481	4288.717	.06	-3.475553	381.3688	3.871688	16224.29851	155.768	0	0	0	0
2004	18081	1	47692	5700.311	.06	-5.233449	387.5792	4.014717	16351.68219	155.768	0	0	0	0
2004	18081	2	47692	5700.311	.06	-3.091385	387.5792	4.014717	16351.68219	155.768	0	0	0	0
2004	18081	3	47692	5700.311	.06	-3.180179	387.5792	4.014717	16351.68219	155.768	0	0	0	0
2005	18081	1	48167	6397.732	.06	-5.034514	395.6215	4.133855	16609.72222	155.768	0	0	0	0
2005	18081	3	48167	6397.732	.06	-2.987371	395.6215	4.133855	16609.72222	155.768	0	0	0	0
2005	18081	2	48167	6397.732	.06	-2.899692	395.6215	4.133855	16609.72222	155.768	0	0	0	0
2006	18081	3	49798	6817.652	.06	-2.596085	407.3027	4.243924	16958.88468	84.66388	0	0	0	0
2006	18081	2	49798	6817.652	.06	-2.503221	407.3027	4.243924	16958.88468	84.66388	0	0	0	0
2006	18081	1	49798	6817.652	.06	-4.667531	407.3027	4.243924	16958.88468	84.66388	0	0	0	0
2007	18081	2	50241	6130.533	.06	-2.343455	417.979	4.221477	17849.51436	84.66388	0	0	0	0
2007	18081	1	50241	6130.533	.06	-4.295299	417.979	4.221477	17849.51436	84.66388	0	0	0	0
2007	18081	3	50241	6130.533	.06	-2.542176	417.979	4.221477	17849.51436	84.66388	0	0	0	0
2008	18081	2	50810	6275.223	.0675	-2.393537	427.3414	4.367668	18492.24243	84.66388	0	0	0	0
2008	18081	3	50810	6275.223	.0675	-2.665392	427.3414	4.367668	18492.24243	84.66388	0	0	0	0
2008	18081	1	50810	6275.223	.0675	-4.096435	427.3414	4.367668	18492.24243	84.66388	0	0	0	0
2009	18081	3	50634	7490.496	.07	-2.369219	432.4938	4.315207	18960.61029	25.1238	1	0	0	0
2009	18081	2	50634	7490.496	.07	-2.14454	432.4938	4.315207	18960.61029	25.1238	1	0	0	0
2009	18081	1	50634	7490.496	.07	-3.765686	432.4938	4.315207	18960.61029	25.1238	1	0	0	0
2010	18081	1	51080	5297.977	.07	-3.324539	424.4109	3.37	19156.59389	25.1238	1	0	0	0
2010	18081	2	51080	5297.977	.07	-2.013602	424.4109	3.37	19156.59389	25.1238	1	0	0	0
2010	18081	3	51080	5297.977	.07	-2.240457	424.4109	3.37	19156.59389	25.1238	1	0	0	0
2011	18081	1	51420	6551.464	.07	-2.989784	431.3797	3.44	19282.12066	25.1238	1	0	0	0
2011	18081	3	51420	6551.464	.07	-2.332192	431.3797	3.44	19282.12066	25.1238	1	0	0	0
2011	18081	2	51420	6551.464	.07	-1.830523	431.3797	3.44	19282.12066	25.1238	1	0	0	0
2012	18081	1	51952	6990.342	.07	-2.605362	437.0159	3.47	19377.09939	25.1238	1	0	0	0
2012	18081	3	51952	6990.342	.07	-2.223975	437.0159	3.47	19377.09939	25.1238	1	0	0	0
2012	18081	2	51952	6990.342	.07	-1.581512	437.0159	3.47	19377.09939	25.1238	1	0	0	0
2013	18081	3	52239	5754.023	.07	-1.828462	442.5179	3.512	19620.8748	25.1238	1	0	0	0
2013	18081	1	52239	5754.023	.07	-2.176824	442.5179	3.512	19620.8748	25.1238	1	0	0	0
2013	18081	2	52239	5754.023	.07	-1.367923	442.5179	3.512	19620.8748	25.1238	1	0	0	0
2014	18081	1	52873	4415.494	.07	-1.93856	448.7376	3.562	19891.33572	25.1238	1	0	0	0
2014	18081	2	52873	4415.494	.07	-1.293468	448.7376	3.562	19891.33572	25.1238	1	0	0	0
2014	18081	3	52873	4415.494	.07	-1.724222	448.7376	3.562	19891.33572	25.1238	1	0	0	0
2015	18081	2	53270	7771.161	.07	-1.032989	454.5298	3.622	20293.24067	25.1238	1	0	0	0
2015	18081	3	53270	7771.161	.07	-1.445698	454.5298	3.622	20293.24067	25.1238	1	0	0	0
2015	18081	1	53270	7771.161	.07	-1.510601	454.5298	3.622	20293.24067	25.1238	1	0	0	0
2016	18081	2	53713	7601.218	.07	-1.079118	460.528	3.674	21176.34847	25.1238	1	0	0	0
2016	18081	1	53713	7601.218	.07	-1.310417	460.528	3.674	21176.34847	25.1238	1	0	0	0
2016	18081	3	53713	7601.218	.07	-1.320656	460.528	3.674	21176.34847	25.1238	1	0	0	0
2017	18081	1	54370	12849.77	.07	-.7040174	465.5413	3.736667	22122.46208	25.1238	1	0	0	0
2017	18081	3	54370	12849.77	.07	-.8862376	465.5413	3.736667	22122.46208	25.1238	1	0	0	0
2017	18081	2	54370	12849.77	.07	-.6444132	465.5413	3.736667	22122.46208	25.1238	1	0	0	0
2018	18081	3	55034	21722.4	.07	-.4693606	470.6092	3.86	23110.85169	25.1238	1	0	0	0
2018	18081	2	55034	21722.4	.07	-.2273566	470.6092	3.86	23110.85169	25.1238	1	0	0	0
2018	18081	1	55034	21722.4	.07	-.0782945	470.6092	3.86	23110.85169	25.1238	1	0	0	0
1999	18083	1	15552	5518.84	.06	-7.01632	75.95488	3.437085	13063.42615	148.1168	0	0	0	0
1999	18083	2	15552	5518.84	.06	-5.137462	75.95488	3.437085	13063.42615	148.1168	0	0	0	0
1999	18083	3	15552	5518.84	.06	-5.219037	75.95488	3.437085	13063.42615	148.1168	0	0	0	0
2000	18083	1	15552	4528.751	.06	-6.29792	75.95488	3.536154	13365.81785	148.1168	0	0	0	0
2000	18083	2	15552	4528.751	.06	-4.340027	75.95488	3.536154	13365.81785	148.1168	0	0	0	0
2000	18083	3	15552	4528.751	.06	-4.424427	75.95488	3.536154	13365.81785	148.1168	0	0	0	0
2001	18083	3	15216	4750.223	.06	-4.12852	75.26694	3.461856	13462.14398	148.1168	0	0	0	0
2001	18083	2	15216	4750.223	.06	-4.04118	75.26694	3.461856	13462.14398	148.1168	0	0	0	0
2001	18083	1	15216	4750.223	.06	-6.158526	75.26694	3.461856	13462.14398	148.1168	0	0	0	0
2002	18083	2	15367	3966.469	.06	-3.636195	75.25143	3.497763	14125.17398	148.1168	0	0	0	0
2002	18083	3	15367	3966.469	.06	-3.726346	75.25143	3.497763	14125.17398	148.1168	0	0	0	0
2002	18083	1	15367	3966.469	.06	-5.786709	75.25143	3.497763	14125.17398	148.1168	0	0	0	0
2003	18083	1	15613	3228.352	.06	-5.488308	74.76309	3.526063	15363.81575	148.1168	0	0	0	0
2003	18083	3	15613	3228.352	.06	-3.391358	74.76309	3.526063	15363.81575	148.1168	0	0	0	0
2003	18083	2	15613	3228.352	.06	-3.301834	74.76309	3.526063	15363.81575	148.1168	0	0	0	0
2004	18083	3	15682	4408.994	.06	-3.087531	75.01889	3.593563	15201.47512	148.1168	0	0	0	0
2004	18083	1	15682	4408.994	.06	-5.228859	75.01889	3.593563	15201.47512	148.1168	0	0	0	0
2004	18083	2	15682	4408.994	.06	-2.998737	75.01889	3.593563	15201.47512	148.1168	0	0	0	0
2005	18083	3	15839	5038.896	.06	-2.900592	74.69139	3.678125	15557.94431	148.1168	0	0	0	0
2005	18083	2	15839	5038.896	.06	-2.812912	74.69139	3.678125	15557.94431	148.1168	0	0	0	0
2005	18083	1	15839	5038.896	.06	-5.044858	74.69139	3.678125	15557.94431	148.1168	0	0	0	0
2006	18083	3	14520	5255.564	.06	-2.490808	74.41234	3.666321	16372.32293	148.1168	0	0	0	0
2006	18083	2	14520	5255.564	.06	-2.397944	74.41234	3.666321	16372.32293	148.1168	0	0	0	0
2006	18083	1	14520	5255.564	.06	-4.687168	74.41234	3.666321	16372.32293	148.1168	0	0	0	0
2007	18083	2	15077	4873.436	.06	-2.216524	74.26894	3.614295	16362.64168	148.1168	0	0	0	0
2007	18083	1	15077	4873.436	.06	-4.280633	74.26894	3.614295	16362.64168	148.1168	0	0	0	0
2007	18083	3	15077	4873.436	.06	-2.415245	74.26894	3.614295	16362.64168	148.1168	0	0	0	0
2008	18083	1	15100	5084.584	.0675	-4.096278	74.60225	3.818622	17496.68396	148.1168	0	0	0	0
2008	18083	2	15100	5084.584	.0675	-2.262876	74.60225	3.818622	17496.68396	148.1168	0	0	0	0
2008	18083	3	15100	5084.584	.0675	-2.534731	74.60225	3.818622	17496.68396	148.1168	0	0	0	0
2009	18083	2	15466	5876.461	.07	-2.138169	74.60612	3.831617	17907.68458	90.78551	1	0	0	0
2009	18083	1	15466	5876.461	.07	-3.838413	74.60612	3.831617	17907.68458	90.78551	1	0	0	0
2009	18083	3	15466	5876.461	.07	-2.362848	74.60612	3.831617	17907.68458	90.78551	1	0	0	0
2010	18083	3	14856	4212.977	.07	-2.129177	74.46272	3.686862	18599.025	90.78551	1	0	0	0
2010	18083	2	14856	4212.977	.07	-1.902321	74.46272	3.686862	18599.025	90.78551	1	0	0	0
2010	18083	1	14856	4212.977	.07	-3.369773	74.46272	3.686862	18599.025	90.78551	1	0	0	0
2011	18083	2	14866	4985.954	.07	-1.706367	74.50342	3.677701	18779.43497	90.78551	1	0	0	0
2011	18083	1	14866	4985.954	.07	-3.015493	74.50342	3.677701	18779.43497	90.78551	1	0	0	0
2011	18083	3	14866	4985.954	.07	-2.208035	74.50342	3.677701	18779.43497	90.78551	1	0	0	0
2012	18083	3	14923	5448.019	.07	-2.132189	74.39877	3.726666	18798.24686	90.78551	1	0	0	0
2012	18083	2	14923	5448.019	.07	-1.489726	74.39877	3.726666	18798.24686	90.78551	1	0	0	0
2012	18083	1	14923	5448.019	.07	-2.682463	74.39877	3.726666	18798.24686	90.78551	1	0	0	0
2013	18083	1	14738	4418.165	.07	-2.238452	74.1546	3.780461	19559.45515	90.78551	1	0	0	0
2013	18083	3	14738	4418.165	.07	-1.734942	74.1546	3.780461	19559.45515	90.78551	1	0	0	0
2013	18083	2	14738	4418.165	.07	-1.274403	74.1546	3.780461	19559.45515	90.78551	1	0	0	0
2014	18083	1	14705	3589.633	.07	-2.01376	73.98988	3.854918	20226.59029	90.78551	1	0	0	0
2014	18083	2	14705	3589.633	.07	-1.22281	73.98988	3.854918	20226.59029	90.78551	1	0	0	0
2014	18083	3	14705	3589.633	.07	-1.653564	73.98988	3.854918	20226.59029	90.78551	1	0	0	0
2015	18083	3	14779	6065.016	.07	-1.358977	73.75927	3.931145	20457.71567	90.78551	1	0	0	0
2015	18083	1	14779	6065.016	.07	-1.568828	73.75927	3.931145	20457.71567	90.78551	1	0	0	0
2015	18083	2	14779	6065.016	.07	-.9462681	73.75927	3.931145	20457.71567	90.78551	1	0	0	0
2016	18083	2	14655	6290.349	.07	-.9898686	73.55386	3.922769	20282.76305	90.78551	1	0	0	0
2016	18083	1	14655	6290.349	.07	-1.364173	73.55386	3.922769	20282.76305	90.78551	1	0	0	0
2016	18083	3	14655	6290.349	.07	-1.231406	73.55386	3.922769	20282.76305	90.78551	1	0	0	0
2017	18083	3	14597	10624.06	.07	-.7954193	73.36177	3.977573	21204.00873	90.78551	1	0	0	0
2017	18083	2	14597	10624.06	.07	-.5535948	73.36177	3.977573	21204.00873	90.78551	1	0	0	0
2017	18083	1	14597	10624.06	.07	-.7552556	73.36177	3.977573	21204.00873	90.78551	1	0	0	0
2018	18083	1	14539	17943.48	.07	-.1270393	73.17018	4.099044	22167.10744	90.78551	1	0	0	0
2018	18083	3	14539	17943.48	.07	-.3769869	73.17018	4.099044	22167.10744	90.78551	1	0	0	0
2018	18083	2	14539	17943.48	.07	-.1349828	73.17018	4.099044	22167.10744	90.78551	1	0	0	0
1999	18085	2	27283	6169.988	.06	-5.221349	139.6571	3.50618	13308.9946	271.5518	0	0	0	0
1999	18085	3	27283	6169.988	.06	-5.302925	139.6571	3.50618	13308.9946	271.5518	0	0	0	0
1999	18085	1	27283	6169.988	.06	-7.156037	139.6571	3.50618	13308.9946	271.5518	0	0	0	0
2000	18085	3	27283	5129.248	.06	-4.508315	139.6571	3.604826	13561.10858	271.5518	0	0	0	0
2000	18085	2	27283	5129.248	.06	-4.423915	139.6571	3.604826	13561.10858	271.5518	0	0	0	0
2000	18085	1	27283	5129.248	.06	-6.437637	139.6571	3.604826	13561.10858	271.5518	0	0	0	0
2001	18085	1	28261	5268.146	.06	-6.290326	140.6828	3.618858	14043.39311	271.5518	0	0	0	0
2001	18085	3	28261	5268.146	.06	-4.270523	140.6828	3.618858	14043.39311	271.5518	0	0	0	0
2001	18085	2	28261	5268.146	.06	-4.183183	140.6828	3.618858	14043.39311	271.5518	0	0	0	0
2002	18085	2	28541	4254.979	.06	-3.78286	140.8803	3.659128	14805.88687	271.5518	0	0	0	0
2002	18085	1	28541	4254.979	.06	-5.916118	140.8803	3.659128	14805.88687	271.5518	0	0	0	0
2002	18085	3	28541	4254.979	.06	-3.873011	140.8803	3.659128	14805.88687	271.5518	0	0	0	0
2003	18085	3	28999	3677.239	.06	-3.542498	141.4731	3.663383	15454.9736	271.5518	0	0	0	0
2003	18085	2	28999	3677.239	.06	-3.452973	141.4731	3.663383	15454.9736	271.5518	0	0	0	0
2003	18085	1	28999	3677.239	.06	-5.612663	141.4731	3.663383	15454.9736	271.5518	0	0	0	0
2004	18085	3	29127	5031.351	.06	-3.248629	141.9831	3.748021	15661.01295	271.5518	0	0	0	0
2004	18085	2	29127	5031.351	.06	-3.159836	141.9831	3.748021	15661.01295	271.5518	0	0	0	0
2004	18085	1	29127	5031.351	.06	-5.352492	141.9831	3.748021	15661.01295	271.5518	0	0	0	0
2005	18085	2	29418	5822.303	.06	-2.978937	142.8996	3.838532	16108.6621	271.5518	0	0	0	0
2005	18085	3	29418	5822.303	.06	-3.066617	142.8996	3.838532	16108.6621	271.5518	0	0	0	0
2005	18085	1	29418	5822.303	.06	-5.162574	142.8996	3.838532	16108.6621	271.5518	0	0	0	0
2006	18085	2	28890	5928.155	.06	-2.598622	143.6975	3.885013	16388.45723	168.6616	0	0	0	0
