destination,age,wage,tax_rate,rentgrs,hccost
8,55,38098.99925283238,0.04629999999999997,566.0550693581722,5109.245974955277
8,56,43027.74262295084,0.04629999999999995,572.7183016930409,5109.245974955277
8,57,41333.545570367576,0.04629999999999995,580.7109588644563,5109.245974955277
8,58,39889.12849669465,0.04629999999999996,516.0269554616939,5109.245974955277
8,59,29532.8162920945,0.0463,563.9735733590871,5109.245974955277
8,60,33598.13222993418,0.04630000000000003,525.5174055188855,5109.245974955277
8,61,28537.81981254383,0.0463,456.6045088038622,5109.245974955277
8,62,25444.612309825858,0.04629999999999997,456.92191421843455,5109.245974955277
8,63,24883.849699171307,0.04630000000000002,478.3301066361669,5109.245974955277
8,64,21415.69106592457,0.04630000000000003,415.0046669959741,5109.245974955277
8,65,16886.614387906597,0.04630000000000002,503.7342468890259,5109.245974955277
8,66,17460.133563485102,0.04630000000000005,435.48849913015346,5109.245974955277
8,67,13648.919132014673,0.04630000000000003,429.6487249262772,5109.245974955277
8,68,18204.44056757385,0.04629999999999996,439.9210656228264,5109.245974955277
8,69,12748.12060550914,0.04630000000000003,426.8725214226456,5109.245974955277
8,70,9050.464888358618,0.04629999999999999,406.94138701994433,5109.245974955277
8,71,7103.890681343712,0.04630000000000001,584.8596205969136,5109.245974955277
8,72,6868.349061145889,0.04630000000000004,406.6734477799554,5109.245974955277
8,73,3966.358839050132,0.04629999999999997,389.0767028149028,5109.245974955277
8,74,7012.768528464015,0.04629999999999997,508.31894200934886,5109.245974955277
8,75,2750.004233444208,0.04629999999999998,448.2712612712791,5109.245974955277
8,76,1705.6612037298676,0.04629999999999999,474.5297139535843,5109.245974955277
8,77,4064.3703378674863,0.04630000000000001,468.51285105682274,5109.245974955277
8,78,10200.947465177122,0.04630000000000003,539.8654028472185,5109.245974955277
8,79,2896.8401749188884,0.04629999999999998,536.2910860815065,5109.245974955277
8,80,2469.733691314129,0.04630000000000001,582.384238990464,5109.245974955277
9,40,50157.40885093722,0.05750000000000006,766.1274490154364,5340.4929322218195
9,41,54877.634638346026,0.05749999999999999,714.4168090429612,5340.4929322218195
9,42,53882.64743285567,0.05750000000000004,828.7003519785914,5340.4929322218195
9,43,54537.2445995477,0.05750000000000004,744.6011697736395,5340.4929322218195
9,44,53518.42776052268,0.05750000000000001,711.7223367763221,5340.4929322218195
9,45,51314.11957210938,0.05749999999999995,785.0366090870483,5340.4929322218195
9,46,51509.987104833664,0.05750000000000001,803.0653818603738,5340.4929322218195
9,47,46063.80313482272,0.0575,740.0641153756445,5340.4929322218195
9,48,59996.30504676541,0.05750000000000003,812.5777502587166,5340.4929322218195
9,49,51235.66492673753,0.05750000000000003,782.8379538645572,5340.4929322218195
9,50,46184.125751676154,0.05750000000000009,614.3998049115461,5340.4929322218195
